time,WindSpeed,AeroThrust,GenTq,GenPwr,PitchCmd
1.6100000000000012,11.4,-4268.756094448984,43093.55,2479338.7561463322,0.0
1.6600000000000013,11.4,-4313.379025731184,43093.55,2479338.7561463322,0.0
1.7100000000000013,11.4,-4358.8813988678885,43093.55,2479338.7561463322,0.0
1.7600000000000013,11.4,-4405.1184472235445,43093.55,2479338.7561463322,0.0
1.8100000000000014,11.4,-4451.967219072002,43093.55,2479338.7561463322,0.0
1.8600000000000014,11.4,-4499.309063826463,43093.55,2479338.7561463322,0.0
1.9100000000000015,11.4,-4547.019463910398,43093.55,2479338.7561463322,0.0
1.9600000000000015,11.4,-4594.973440636476,43093.55,2479338.7561463322,0.0
2.010000000000001,11.4,-4643.057114883601,43093.55,2479338.7561463322,0.0
2.06,11.4,-4691.172316777211,43093.55,2479338.7561463322,0.0
2.109999999999999,11.4,-4739.23133871651,43093.55,2479338.7561463322,0.0
2.159999999999998,11.4,-4742.906861149001,43093.55,2479338.7561463322,0.0
2.209999999999997,11.4,-4745.114660333438,43093.55,2479338.7561463322,0.0
2.259999999999996,11.4,-4747.278764751805,43093.55,2479338.7561463322,0.0
2.3099999999999947,11.4,-4749.396507444447,43093.55,2479338.7561463322,0.0
2.3599999999999937,11.4,-4751.46570616871,43093.55,2479338.7561463322,0.0
2.4099999999999926,11.4,-4753.484474368292,43093.55,2479338.7561463322,0.0
2.4599999999999915,11.4,-4755.451066242471,43093.55,2479338.7561463322,0.0
2.5099999999999905,11.4,-4757.363849449619,43093.55,2479338.7561463322,0.0
2.5599999999999894,11.4,-4759.221349658139,43093.55,2479338.7561463322,0.0
2.6099999999999883,11.4,-4761.022259442619,43093.55,2479338.7561463322,0.0
2.6599999999999873,11.4,-4762.765372311061,43093.55,2479338.7561463322,0.0
2.709999999999986,11.4,-4764.449489985006,43093.55,2479338.7561463322,0.0
2.759999999999985,11.4,-4766.073366794189,43093.55,2479338.7561463322,0.0
2.809999999999984,11.4,-4767.63570421005,43093.55,2479338.7561463322,0.0
2.859999999999983,11.4,-4769.135159548413,43093.55,2479338.7561463322,0.0
2.909999999999982,11.4,-4770.570332791511,43093.55,2479338.7561463322,0.0
2.959999999999981,11.4,-4771.939730328638,43093.55,2479338.7561463322,0.0
3.00999999999998,11.4,-4773.241730218696,43093.55,2479338.7561463322,0.0
3.0599999999999787,11.4,-4774.474567727094,43093.55,2479338.7561463322,0.0
3.1099999999999777,11.4,-4775.6363370284735,43093.55,2479338.7561463322,0.0
3.1599999999999766,11.4,-4776.724992113604,43093.55,2479338.7561463322,0.0
3.2099999999999755,11.4,-4777.738336705863,43093.55,2479338.7561463322,0.0
3.2599999999999745,11.4,-4778.674007206272,43093.55,2479338.7561463322,0.0
3.3099999999999734,11.4,-4779.529458415712,43093.55,2479338.7561463322,0.0
3.3599999999999723,11.4,-4780.301955875272,43093.55,2479338.7561463322,0.0
3.4099999999999713,11.4,-4780.988570174268,43093.55,2479338.7561463322,0.0
3.45999999999997,11.4,-4781.586166520556,43093.55,2479338.7561463322,0.0
3.509999999999969,11.4,-4782.091387500479,43093.55,2479338.7561463322,0.0
3.559999999999968,11.4,-4782.500631985521,43093.55,2479338.7561463322,0.0
3.609999999999967,11.4,-4782.810033672296,43093.55,2479338.7561463322,0.0
3.659999999999966,11.4,-4783.015439612538,43093.55,2479338.7561463322,0.0
3.709999999999965,11.4,-4783.112386462286,43093.55,2479338.7561463322,0.0
3.759999999999964,11.4,-4783.096072581076,43093.55,2479338.7561463322,0.0
3.8099999999999627,11.4,-4782.961326445783,43093.55,2479338.7561463322,0.0
3.8599999999999617,11.4,-4782.702573439245,43093.55,2479338.7561463322,0.0
3.9099999999999606,11.4,-4782.313802701286,43093.55,2479338.7561463322,0.0
3.9599999999999596,11.4,-4781.788534388695,43093.55,2479338.7561463322,0.0
4.009999999999959,11.4,-4781.119787039459,43093.55,2479338.7561463322,0.0
4.059999999999958,11.4,-4780.300045312233,43093.55,2479338.7561463322,0.0
4.109999999999957,11.4,-4779.321229363195,43093.55,2479338.7561463322,0.0
4.159999999999956,11.4,-4778.174667510869,43093.55,2479338.7561463322,0.0
4.209999999999955,11.4,-4776.851073433204,43093.55,2479338.7561463322,0.0
4.259999999999954,11.4,-4775.340528547691,43093.55,2479338.7561463322,0.0
4.3099999999999525,11.4,-4773.632470053621,43093.55,2479338.7561463322,0.0
4.3599999999999515,11.4,-4771.9102973762965,43093.55,2479338.7561463322,0.0
4.40999999999995,11.4,-4770.004893272734,43093.55,2479338.7561463322,0.0
4.459999999999949,11.4,-4767.885223862281,43093.55,2479338.7561463322,0.0
4.509999999999948,11.4,-4765.541325374453,43093.55,2479338.7561463322,0.0
4.559999999999947,11.4,-4762.961218392971,43093.55,2479338.7561463322,0.0
4.609999999999946,11.4,-4760.130608397961,43093.55,2479338.7561463322,0.0
4.659999999999945,11.4,-4757.034452322254,43093.55,2479338.7561463322,0.0
4.709999999999944,11.4,-4753.658441250018,43093.55,2479338.7561463322,0.0
4.759999999999943,11.4,-4749.9889910951415,43093.55,2479338.7561463322,0.0
4.809999999999942,11.4,-4746.01214583988,43093.55,2479338.7561463322,0.0
4.859999999999941,11.4,-4741.712796038541,43093.55,2479338.7561463322,0.0
4.90999999999994,11.4,-4664.154739134286,43093.55,2479338.7561463322,0.0
4.959999999999939,11.4,-4562.084130059906,43093.55,2479338.7561463322,0.0
5.009999999999938,11.4,-4455.484692167483,43093.55,2479338.7561463322,0.0
5.0599999999999365,11.4,-4344.449823979553,43093.55,2479338.7561463322,0.0
5.1099999999999355,11.4,-4229.077873069987,43093.55,2479338.7561463322,0.0
5.159999999999934,11.4,-4109.467838871942,43093.55,2479338.7561463322,0.0
5.209999999999933,11.4,-3985.7248154944527,43093.55,2479338.7561463322,0.0
5.259999999999932,11.4,-3857.966554295516,43093.55,2479338.7561463322,0.0
5.309999999999931,11.4,-3726.323642767702,43093.55,2479338.7561463322,0.0
5.35999999999993,11.4,-3590.934028223466,43093.55,2479338.7561463322,0.0
5.409999999999929,11.4,-3451.9379894918297,43093.55,2479338.7561463322,0.0
5.459999999999928,11.4,-3309.4776248488074,43093.55,2479338.7561463322,0.0
5.509999999999927,11.4,-3159.4247455205073,43093.55,2479338.7561463322,0.0
5.559999999999926,11.4,-3004.5278744311963,43093.55,2479338.7561463322,0.0
5.609999999999925,11.4,-2846.608276916977,43093.55,2479338.7561463322,0.0
5.659999999999924,11.4,-2685.836100929997,43093.55,2479338.7561463322,0.0
5.709999999999923,11.4,-2522.3808864122666,43093.55,2479338.7561463322,0.0
5.759999999999922,11.4,-2356.411801495229,43093.55,2479338.7561463322,0.0
5.809999999999921,11.4,-2188.0986372972607,43093.55,2479338.7561463322,0.0
5.8599999999999195,11.4,-2017.611896958446,43093.55,2479338.7561463322,0.0
5.909999999999918,11.4,-1845.12172161922,43093.55,2479338.7561463322,0.0
5.959999999999917,11.4,-1670.7966944676682,43093.55,2479338.7561463322,0.0
6.009999999999916,11.4,-1494.8035006311966,43093.55,2479338.7561463322,0.0
6.059999999999915,11.4,-1317.3074121155673,43093.55,2479338.7561463322,0.0
6.109999999999914,11.4,-1142.0696700453127,43093.55,2479338.7561463322,0.0
6.159999999999913,11.4,-973.5611007037191,43093.55,2479338.7561463322,0.0
6.209999999999912,11.4,-804.0123636990915,43093.55,2479338.7561463322,0.0
6.259999999999911,11.4,-633.5265363723375,43093.55,2479338.7561463322,0.0
6.30999999999991,11.4,-461.7005506451861,43093.55,2479338.7561463322,0.0
6.359999999999909,11.4,-287.91344127065076,43093.55,2479338.7561463322,0.0
6.409999999999908,11.4,-127.43888322491864,43093.55,2479338.7561463322,0.0
6.459999999999907,11.4,19.493186177352413,43093.55,2479338.7561463322,0.0
6.509999999999906,11.4,167.50114437340153,43093.55,2479338.7561463322,0.0
6.559999999999905,11.4,315.35400101113396,43093.55,2479338.7561463322,0.0
6.6099999999999035,11.4,462.98538539439176,43093.55,2479338.7561463322,0.0
6.659999999999902,11.4,610.2701994700683,43093.55,2479338.7561463322,0.0
6.709999999999901,11.4,757.0063876328395,43093.55,2479338.7561463322,0.0
6.7599999999999,11.4,902.973247973184,43093.55,2479338.7561463322,0.0
6.809999999999899,11.4,1047.9884605253048,43093.55,2479338.7561463322,0.0
6.859999999999898,11.4,1191.9074696226266,43093.55,2479338.7561463322,0.0
6.909999999999897,11.4,1334.5804374751156,43093.55,2479338.7561463322,0.0
6.959999999999896,11.4,1475.8199974333268,43093.55,2479338.7561463322,0.0
7.009999999999895,11.4,1615.4086499940518,43093.55,2479338.7561463322,0.0
7.059999999999894,11.4,1753.1281230803454,43093.55,2479338.7561463322,0.0
7.109999999999893,11.4,1888.7760322660417,43093.55,2479338.7561463322,0.0
7.159999999999892,11.4,2022.1568261656546,43093.55,2479338.7561463322,0.0
7.209999999999891,11.4,2153.062873759745,43093.55,2479338.7561463322,0.0
7.25999999999989,11.4,2281.2672471943574,43093.55,2479338.7561463322,0.0
7.309999999999889,11.4,2406.53265874533,43093.55,2479338.7561463322,0.0
7.3599999999998875,11.4,2528.6239582153785,43093.55,2479338.7561463322,0.0
7.4099999999998865,11.4,2647.311395581738,43093.55,2479338.7561463322,0.0
7.459999999999885,11.4,2762.3643508800324,43093.55,2479338.7561463322,0.0
7.509999999999884,11.4,2879.293919932307,43093.55,2479338.7561463322,0.0
7.559999999999883,11.4,2995.1468717999587,43093.55,2479338.7561463322,0.0
7.609999999999882,11.4,3106.171377731715,43093.55,2479338.7561463322,0.0
7.659999999999881,11.4,3212.125643374501,43093.55,2479338.7561463322,0.0
7.70999999999988,11.4,3312.757896734537,43093.55,2479338.7561463322,0.0
7.759999999999879,11.4,3407.7944638216177,43093.55,2479338.7561463322,0.0
7.809999999999878,11.4,3496.956761020914,43093.55,2479338.7561463322,0.0
7.859999999999877,11.4,3579.983989854436,43093.55,2479338.7561463322,0.0
7.909999999999876,11.4,3656.63885525799,43093.55,2479338.7561463322,0.0
7.959999999999875,11.4,3726.6963213889853,43093.55,2479338.7561463322,0.0
8.009999999999874,11.4,3808.83812487922,43093.55,2479338.7561463322,0.0
8.059999999999873,11.4,3883.410600826147,43093.55,2479338.7561463322,0.0
8.109999999999872,11.4,3948.3369117971392,43093.55,2479338.7561463322,0.0
8.15999999999987,11.4,4003.371178685171,43093.55,2479338.7561463322,0.0
8.20999999999987,11.4,4048.2926718963035,43093.55,2479338.7561463322,0.0
8.259999999999868,11.4,4082.8985815265078,43093.55,2479338.7561463322,0.0
8.309999999999867,11.4,4107.000199920531,43093.55,2479338.7561463322,0.0
8.359999999999866,11.4,4120.426434772474,43093.55,2479338.7561463322,0.0
8.409999999999865,11.4,4123.0303084621155,43093.55,2479338.7561463322,0.0
8.459999999999864,11.4,4114.692304751687,43093.55,2479338.7561463322,0.0
8.509999999999863,11.4,4095.319028093443,43093.55,2479338.7561463322,0.0
8.559999999999862,11.4,4064.840344692789,43093.55,2479338.7561463322,0.0
8.60999999999986,11.4,4023.20855668902,43093.55,2479338.7561463322,0.0
8.65999999999986,11.4,3970.400006602842,43093.55,2479338.7561463322,0.0
8.709999999999859,11.4,3903.809469946404,43093.55,2479338.7561463322,0.0
8.759999999999858,11.4,3824.6627210433517,43093.55,2479338.7561463322,0.0
8.809999999999857,11.4,3734.0771257954098,43093.55,2479338.7561463322,0.0
8.859999999999856,11.4,3656.8212774600906,43093.55,2479338.7561463322,0.0
8.909999999999854,11.4,3571.5546005298856,43093.55,2479338.7561463322,0.0
8.959999999999853,11.4,3477.9474808588584,43093.55,2479338.7561463322,0.0
9.009999999999852,11.4,3375.807365167423,43093.55,2479338.7561463322,0.0
9.059999999999851,11.4,3264.9200965587424,43093.55,2479338.7561463322,0.0
9.10999999999985,11.4,3146.2359360917567,43093.55,2479338.7561463322,0.0
9.15999999999985,11.4,3019.9169445303046,43093.55,2479338.7561463322,0.0
9.209999999999848,11.4,2886.141743468441,43093.55,2479338.7561463322,0.0
9.259999999999847,11.4,2745.9973148794284,43093.55,2479338.7561463322,0.0
9.309999999999846,11.4,2602.052448750758,43093.55,2479338.7561463322,0.0
9.359999999999845,11.4,2451.497368666264,43093.55,2479338.7561463322,0.0
9.409999999999844,11.4,2294.5386391979964,43093.55,2479338.7561463322,0.0
9.459999999999843,11.4,2131.387040794746,43093.55,2479338.7561463322,0.0
9.509999999999842,11.4,1955.0933330476676,43093.55,2479338.7561463322,0.0
9.55999999999984,11.4,1772.3070528292544,43093.55,2479338.7561463322,0.0
9.60999999999984,11.4,1584.047229148644,43093.55,2479338.7561463322,0.0
9.659999999999838,11.4,1390.5097115307153,43093.55,2479338.7561463322,0.0
9.709999999999837,11.4,1191.93758054775,43093.55,2479338.7561463322,0.0
9.759999999999836,11.4,988.6269592929876,43093.55,2479338.7561463322,0.0
9.809999999999835,11.4,780.8768445373711,43093.55,2479338.7561463322,0.0
9.859999999999834,11.4,568.9466200186071,43093.55,2479338.7561463322,0.0
9.909999999999833,11.4,353.0602514721278,43093.55,2479338.7561463322,0.0
9.959999999999832,11.4,133.43984118689002,43093.55,2479338.7561463322,0.0
10.009999999999831,11.4,-89.67283099134977,43093.55,2479338.7561463322,0.0
10.05999999999983,11.4,-354.4533982876774,43093.55,2479338.7561463322,0.0
10.109999999999829,11.4,-647.604509996684,43093.55,2479338.7561463322,0.0
10.159999999999828,11.4,-944.4414415927545,43093.55,2479338.7561463322,0.0
10.209999999999827,11.4,-1244.705132305129,43093.55,2479338.7561463322,0.0
10.259999999999826,11.4,-1548.1355442428508,43093.55,2479338.7561463322,0.0
10.309999999999825,11.4,-1854.4660370259508,43093.55,2479338.7561463322,0.0
10.359999999999824,11.4,-2173.8608945237374,43093.55,2479338.7561463322,0.0
10.409999999999823,11.4,-2480.4565914044824,43093.55,2479338.7561463322,0.0
10.459999999999821,11.4,-2789.8348225231466,43093.55,2479338.7561463322,0.0
10.50999999999982,11.4,-3101.319817668632,43093.55,2479338.7561463322,0.0
10.55999999999982,11.4,-3408.83788694407,43093.55,2479338.7561463322,0.0
10.609999999999818,11.4,-3709.9889306661494,43093.55,2479338.7561463322,0.0
10.659999999999817,11.4,-4011.587434124708,43093.55,2479338.7561463322,0.0
10.709999999999816,11.4,-4313.866543048861,43093.55,2479338.7561463322,0.0
10.759999999999815,11.4,-4616.643912712507,43093.55,2479338.7561463322,0.0
10.809999999999814,11.4,-4748.967783968643,43093.55,2479338.7561463322,0.0
10.859999999999813,11.4,-4761.961722984572,43093.55,2479338.7561463322,0.0
10.909999999999812,11.4,-4773.754249746454,43093.55,2479338.7561463322,0.0
10.95999999999981,11.4,-4784.354906227105,43093.55,2479338.7561463322,0.0
11.00999999999981,11.4,-4760.51481686756,43093.55,2479338.7561463322,0.0
11.059999999999809,11.4,-4734.668635373728,43093.55,2479338.7561463322,0.0
11.109999999999808,11.4,-4707.800144043095,43093.55,2479338.7561463322,0.0
11.159999999999807,11.4,-4679.9641831258305,43093.55,2479338.7561463322,0.0
11.209999999999805,11.4,-4651.219377218942,43093.55,2479338.7561463322,0.0
11.259999999999804,11.4,-4621.628584703772,43093.55,2479338.7561463322,0.0
11.309999999999803,11.4,-4591.259949730545,43093.55,2479338.7561463322,0.0
11.359999999999802,11.4,-4560.187176516134,43093.55,2479338.7561463322,0.0
11.409999999999801,11.4,-4528.488704802614,43093.55,2479338.7561463322,0.0
11.4599999999998,11.4,-4496.246653671783,43093.55,2479338.7561463322,0.0
11.509999999999799,11.4,-4463.546518027046,43093.55,2479338.7561463322,0.0
11.559999999999798,11.4,-4430.478173363406,43093.55,2479338.7561463322,0.0
11.609999999999797,11.4,-4397.136591014107,43093.55,2479338.7561463322,0.0
11.659999999999796,11.4,-4363.619709579692,43093.55,2479338.7561463322,0.0
11.709999999999795,11.4,-4341.623820133703,43093.55,2479338.7561463322,0.0
11.759999999999794,11.4,-4319.474610376406,43093.55,2479338.7561463322,0.0
11.809999999999793,11.4,-4297.1287608070115,43093.55,2479338.7561463322,0.0
11.859999999999792,11.4,-4274.67955500069,43093.55,2479338.7561463322,0.0
11.90999999999979,11.4,-4252.2197576800145,43093.55,2479338.7561463322,0.0
11.95999999999979,11.4,-4230.248019254582,43093.55,2479338.7561463322,0.0
12.009999999999788,11.4,-4208.83187908084,43093.55,2479338.7561463322,0.0
12.059999999999787,11.4,-4188.5601532855535,43093.55,2479338.7561463322,0.0
12.109999999999786,11.4,-4224.932565046093,43093.55,2479338.7561463322,0.0
12.159999999999785,11.4,-4251.110983235367,43093.55,2479338.7561463322,0.0
12.209999999999784,11.4,-4276.174012411037,43093.55,2479338.7561463322,0.0
12.259999999999783,11.4,-4300.145185401546,43093.55,2479338.7561463322,0.0
12.309999999999782,11.4,-4323.041110413508,43093.55,2479338.7561463322,0.0
12.359999999999781,11.4,-4344.869785189378,43093.55,2479338.7561463322,0.0
12.40999999999978,11.4,-4365.6354356528245,43093.55,2479338.7561463322,0.0
12.459999999999779,11.4,-4385.343269734128,43093.55,2479338.7561463322,0.0
12.509999999999778,11.4,-4403.999520482566,43093.55,2479338.7561463322,0.0
12.559999999999777,11.4,-4421.60805996613,43093.55,2479338.7561463322,0.0
12.609999999999776,11.4,-4437.946046277919,43093.55,2479338.7561463322,0.0
12.659999999999775,11.4,-4453.170753202951,43093.55,2479338.7561463322,0.0
12.709999999999773,11.4,-4467.376399394263,43093.55,2479338.7561463322,0.0
12.759999999999772,11.4,-4473.815945003327,43093.55,2479338.7561463322,0.0
12.809999999999771,11.4,-4477.767021147774,43093.55,2479338.7561463322,0.0
12.85999999999977,11.4,-4481.305915293112,43093.55,2479338.7561463322,0.0
12.90999999999977,11.4,-4484.450752627294,43093.55,2479338.7561463322,0.0
12.959999999999768,11.4,-4487.216810194543,43093.55,2479338.7561463322,0.0
13.009999999999767,11.4,-4489.61707041562,43093.55,2479338.7561463322,0.0
13.059999999999766,11.4,-4491.662575766789,43093.55,2479338.7561463322,0.0
13.109999999999765,11.4,-4493.3624517732505,43093.55,2479338.7561463322,0.0
13.159999999999764,11.4,-4494.723809469654,43093.55,2479338.7561463322,0.0
13.209999999999763,11.4,-4495.751777772299,43093.55,2479338.7561463322,0.0
13.259999999999762,11.4,-4496.449709744177,43093.55,2479338.7561463322,0.0
13.30999999999976,11.4,-4496.856673848913,43093.55,2479338.7561463322,0.0
13.35999999999976,11.4,-4496.960601787721,43093.55,2479338.7561463322,0.0
13.409999999999759,11.4,-4496.746692757977,43093.55,2479338.7561463322,0.0
13.459999999999757,11.4,-4496.213559679574,43093.55,2479338.7561463322,0.0
13.509999999999756,11.4,-4495.357772158287,43093.55,2479338.7561463322,0.0
13.559999999999755,11.4,-4494.1734658163205,43093.55,2479338.7561463322,0.0
13.609999999999754,11.4,-4492.652761815816,43093.55,2479338.7561463322,0.0
13.659999999999753,11.4,-4490.786240246816,43093.55,2479338.7561463322,0.0
13.709999999999752,11.4,-4488.579635408422,43093.55,2479338.7561463322,0.0
13.759999999999751,11.4,-4486.039350629338,43093.55,2479338.7561463322,0.0
13.80999999999975,11.4,-4483.112022227167,43093.55,2479338.7561463322,0.0
13.859999999999749,11.4,-4479.8915062790675,43093.55,2479338.7561463322,0.0
13.909999999999748,11.4,-4476.304409061532,43093.55,2479338.7561463322,0.0
13.959999999999747,11.4,-4472.280792671575,43093.55,2479338.7561463322,0.0
14.009999999999746,11.4,-4462.533162698366,43093.55,2479338.7561463322,0.0
14.059999999999745,11.4,-4447.975720836498,43093.55,2479338.7561463322,0.0
14.109999999999744,11.4,-4431.341776257942,43093.55,2479338.7561463322,0.0
14.159999999999743,11.4,-4413.547668959022,43093.55,2479338.7561463322,0.0
14.209999999999742,11.4,-4394.544001007889,43093.55,2479338.7561463322,0.0
14.25999999999974,11.4,-4374.303308373479,43093.55,2479338.7561463322,0.0
14.30999999999974,11.4,-4352.799202336165,43093.55,2479338.7561463322,0.0
14.359999999999738,11.4,-4330.0603586553125,43093.55,2479338.7561463322,0.0
14.409999999999737,11.4,-4306.737217552125,43093.55,2479338.7561463322,0.0
14.459999999999736,11.4,-4282.060441955494,43093.55,2479338.7561463322,0.0
14.509999999999735,11.4,-4256.003502735167,43093.55,2479338.7561463322,0.0
14.559999999999734,11.4,-4228.517589527438,43093.55,2479338.7561463322,0.0
14.609999999999733,11.4,-4191.2539788396725,43093.55,2479338.7561463322,0.0
14.659999999999732,11.4,-4208.932526890528,43093.55,2479338.7561463322,0.0
14.70999999999973,11.4,-4232.1506041660805,43093.55,2479338.7561463322,0.0
14.75999999999973,11.4,-4255.753939500321,43093.55,2479338.7561463322,0.0
14.809999999999729,11.4,-4279.6485980171,43093.55,2479338.7561463322,0.0
14.859999999999728,11.4,-4303.733315083565,43093.55,2479338.7561463322,0.0
14.909999999999727,11.4,-4327.90704877584,43093.55,2479338.7561463322,0.0
14.959999999999726,11.4,-4351.607636386743,43093.55,2479338.7561463322,0.0
15.009999999999724,11.4,-4381.517007099827,43093.55,2479338.7561463322,0.0
15.059999999999723,11.4,-4418.000004335478,43093.55,2479338.7561463322,0.0
15.109999999999722,11.4,-4454.632551239338,43093.55,2479338.7561463322,0.0
15.159999999999721,11.4,-4491.2886932924075,43093.55,2479338.7561463322,0.0
15.20999999999972,11.4,-4527.84441081031,43093.55,2479338.7561463322,0.0
15.25999999999972,11.4,-4564.172101505214,43093.55,2479338.7561463322,0.0
15.309999999999718,11.4,-4600.135375334466,43093.55,2479338.7561463322,0.0
15.359999999999717,11.4,-4635.589803618872,43093.55,2479338.7561463322,0.0
15.409999999999716,11.4,-4670.387785403349,43093.55,2479338.7561463322,0.0
15.459999999999715,11.4,-4704.382235459115,43093.55,2479338.7561463322,0.0
15.509999999999714,11.4,-4737.42661419884,43093.55,2479338.7561463322,0.0
15.559999999999713,11.4,-4769.37323790097,43093.55,2479338.7561463322,0.0
15.609999999999712,11.4,-4777.93032442935,43093.55,2479338.7561463322,0.0
15.65999999999971,11.4,-4762.827855448579,43093.55,2479338.7561463322,0.0
15.70999999999971,11.4,-4745.0499821254625,43093.55,2479338.7561463322,0.0
15.759999999999708,11.4,-4423.734158952001,43093.55,2479338.7561463322,0.0
15.809999999999707,11.4,-4011.1671777985657,43093.55,2479338.7561463322,0.0
15.859999999999706,11.4,-3592.9739327190928,43093.55,2479338.7561463322,0.0
15.909999999999705,11.4,-3165.4788067714003,43093.55,2479338.7561463322,0.0
15.959999999999704,11.4,-2720.29823534339,43093.55,2479338.7561463322,0.0
16.009999999999703,11.4,-2271.211446865413,43093.55,2479338.7561463322,0.0
16.05999999999971,11.4,-1818.448561402346,43093.55,2479338.7561463322,0.0
16.10999999999972,11.4,-1362.2761553590572,43093.55,2479338.7561463322,0.0
16.159999999999727,11.4,-903.0734402077352,43093.55,2479338.7561463322,0.0
16.209999999999734,11.4,-441.30211113650546,43093.55,2479338.7561463322,0.0
16.259999999999742,11.4,-20.90158767947969,43093.55,2479338.7561463322,0.0
16.30999999999975,11.4,343.7592100075784,43093.55,2479338.7561463322,0.0
16.359999999999758,11.4,709.6513226377168,43093.55,2479338.7561463322,0.0
16.409999999999766,11.4,1076.3578301784523,43093.55,2479338.7561463322,0.0
16.459999999999773,11.4,1443.4013053583872,43093.55,2479338.7561463322,0.0
16.50999999999978,11.4,1810.2794227964293,43093.55,2479338.7561463322,0.0
16.55999999999979,11.4,2176.491822499873,43093.55,2479338.7561463322,0.0
16.609999999999797,11.4,2541.544363595748,43093.55,2479338.7561463322,0.0
16.659999999999805,11.4,2908.577000108782,43093.55,2479338.7561463322,0.0
16.709999999999813,11.4,3280.148549749004,43093.55,2479338.7561463322,0.0
16.75999999999982,11.4,3650.473902215315,43093.55,2479338.7561463322,0.0
16.809999999999828,11.4,4110.539422499115,43093.55,2479338.7561463322,0.0
16.859999999999836,11.4,4591.330366809533,43093.55,2479338.7561463322,0.0
16.909999999999844,11.4,5065.360395073135,43093.55,2479338.7561463322,0.0
16.95999999999985,11.4,5535.066623527897,43093.55,2479338.7561463322,0.0
17.00999999999986,11.4,6001.487634404516,43093.55,2479338.7561463322,0.0
17.059999999999867,11.4,6458.841855009482,43093.55,2479338.7561463322,0.0
17.109999999999875,11.4,6906.296678802904,43093.55,2479338.7561463322,0.0
17.159999999999883,11.4,7343.177426181299,43093.55,2479338.7561463322,0.0
17.20999999999989,11.4,7768.790227442659,43093.55,2479338.7561463322,0.0
17.2599999999999,11.4,8182.435992215624,43093.55,2479338.7561463322,0.0
17.309999999999906,11.4,8560.00059569573,43093.55,2479338.7561463322,0.0
17.359999999999914,11.4,8886.545999089543,43093.55,2479338.7561463322,0.0
17.409999999999922,11.4,9201.530646532276,43093.55,2479338.7561463322,0.0
17.45999999999993,11.4,9504.452164134267,43093.55,2479338.7561463322,0.0
17.509999999999938,11.4,9794.815309998732,43093.55,2479338.7561463322,0.0
17.559999999999945,11.4,10249.879854174538,43093.55,2479338.7561463322,0.0
17.609999999999953,11.4,10669.949996094885,43093.55,2479338.7561463322,0.0
17.65999999999996,11.4,11067.413293718919,43093.55,2479338.7561463322,0.0
17.70999999999997,11.4,11445.253144001294,43093.55,2479338.7561463322,0.0
17.759999999999977,11.4,11802.41371007303,43093.55,2479338.7561463322,0.0
